Date,Close,High,Low,Open,Volume
2024-09-05,127.43000030517578,128.0,127.43000030517578,127.43000030517578,0
2024-09-06,127.5999984741211,128.0,127.58999633789062,127.5999984741211,0
2024-09-09,127.83000183105469,128.02999877929688,127.67973327636719,127.83000183105469,0
2024-09-10,127.79000091552734,128.0500030517578,127.73999786376953,127.79000091552734,0
2024-09-11,128.0,128.24000549316406,127.75,128.0,0
2024-09-12,128.0,128.49000549316406,127.80000305175781,127.97000122070312,0
2024-09-13,128.0,128.00999450683594,127.75,128.0,0
2024-09-16,128.17999267578125,128.25,127.73999786376953,128.17999267578125,0
2024-09-17,128.0,128.11000061035156,127.9800033569336,128.0,0
2024-09-18,128.2100067138672,128.27999877929688,128.0,128.2100067138672,0
2024-09-19,128.0,128.57000732421875,128.0,128.0,0
2024-09-20,128.0,128.11000061035156,128.0,128.0,0
2024-09-23,127.80000305175781,128.00999450683594,127.669677734375,127.80000305175781,0
2024-09-24,128.0,128.0800018310547,127.75,128.0,0
2024-09-25,128.0,128.00999450683594,126.98999786376953,128.0,0
2024-09-26,128.0,128.58999633789062,127.87999725341797,128.0,0
2024-09-27,128.0,128.0,127.7300033569336,128.0,0
2024-09-30,128.0,128.0,127.32188415527344,128.0,0
2024-10-01,128.0,128.6699981689453,127.9000015258789,128.0,0
2024-10-02,128.0,128.25,127.94999694824219,128.0,0
2024-10-03,128.0,128.32000732421875,127.75,128.0,0
2024-10-04,128.10000610351562,128.10000610351562,127.75,128.10000610351562,0
2024-10-07,128.0,128.67999267578125,127.75,128.0,0
2024-10-08,128.0,128.0399932861328,127.80999755859375,128.0,0
2024-10-09,128.0,128.25,128.0,128.0,0
2024-10-10,128.0,128.32000732421875,128.0,128.0,0
2024-10-11,128.0,128.07000732421875,128.0,128.0,0
2024-10-14,127.83000183105469,128.1699981689453,127.79283905029297,127.83000183105469,0
2024-10-15,128.02999877929688,128.14999389648438,127.7699966430664,128.02999877929688,0
2024-10-16,128.0,128.47999572753906,128.0,128.0,0
2024-10-17,128.0,128.47999572753906,128.0,128.0,0
2024-10-18,128.0,128.52000427246094,128.0,128.0,0
2024-10-21,128.1300048828125,128.27000427246094,127.88948059082031,128.1300048828125,0
2024-10-22,128.0,128.3699951171875,128.0,128.0,0
2024-10-23,128.0,128.39999389648438,127.97000122070312,128.0,0
2024-10-24,128.0,128.00999450683594,127.86000061035156,128.0,0
2024-10-25,129.0,128.5,127.61102294921875,128.5,0
2024-10-28,128.27000427246094,128.0,127.54086303710938,128.0,0
2024-10-29,128.0,128.14999389648438,128.0,128.0,0
2024-10-30,127.5,128.14999389648438,127.5,127.5,0
2024-10-31,128.0,128.0,127.76000213623047,128.0,0
2024-11-01,128.0,128.02999877929688,127.86000061035156,128.0,0
2024-11-04,127.46404266357422,128.0800018310547,127.24478912353516,127.83999633789062,0
2024-11-05,128.0,128.02999877929688,128.0,128.0,0
2024-11-06,128.0,128.0,127.98999786376953,128.0,0
2024-11-07,128.0,128.0,127.88999938964844,128.0,0
2024-11-08,128.0,128.05999755859375,127.66000366210938,128.0,0
2024-11-11,128.31631469726562,128.75999450683594,128.0,128.0,0
2024-11-12,128.02000427246094,128.5,128.0,128.02000427246094,0
2024-11-13,128.5,128.5,127.97380828857422,128.5,0
2024-11-14,128.5,128.5,128.0,128.5,0
2024-11-15,129.0,129.0,128.1999969482422,128.5,0
2024-11-18,128.47186279296875,128.92999267578125,128.0,128.5,0
2024-11-19,127.5,128.50999450683594,127.5,127.5,0
2024-11-20,128.5,128.50999450683594,128.0399932861328,128.5,0
2024-11-21,128.0,128.6199951171875,128.0,128.61000061035156,0
2024-11-22,128.5,129.0,128.1999969482422,128.5,0
2024-11-25,128.0291748046875,129.0,127.84355163574219,128.47000122070312,0
2024-11-26,129.0,128.55999755859375,128.0,128.5,0
2024-11-27,128.5,128.8300018310547,128.5,128.5,0
2024-11-28,128.5,128.75999450683594,128.1199951171875,128.5,0
2024-11-29,128.6999969482422,128.83999633789062,128.5,128.6999969482422,0
2024-12-02,128.0888214111328,129.14999389648438,128.5,128.5,0
2024-12-03,129.0,129.17999267578125,128.5,128.5,0
2024-12-04,129.0,128.75,128.25,128.5,0
2024-12-05,129.0,128.5500030517578,128.25,128.5,0
2024-12-06,128.5,128.75,128.11000061035156,128.5,0
2024-12-09,127.97503662109375,128.67999267578125,128.25,128.38999938964844,0
2024-12-10,128.44000244140625,128.5399932861328,128.24000549316406,128.44000244140625,0
2024-12-11,129.0,129.0,128.11000061035156,128.5,0
2024-12-12,129.0,128.58999633789062,128.22999572753906,128.5,0
2024-12-13,128.58999633789062,128.9600067138672,128.19000244140625,128.58999633789062,0
2024-12-16,127.59457397460938,128.35000610351562,127.87999725341797,128.02000427246094,0
2024-12-17,128.16000366210938,128.35000610351562,127.82994079589844,128.16000366210938,0
2024-12-18,128.25,128.5,128.0,128.25,0
2024-12-19,128.25,128.5399932861328,128.0,128.25,0
2024-12-20,128.5399932861328,129.0,128.0,128.5399932861328,0
2024-12-23,127.14813232421875,128.41000366210938,127.116455078125,128.25,0
2024-12-24,128.41000366210938,128.41000366210938,128.0,128.41000366210938,0
2024-12-25,128.16000366210938,128.16000366210938,128.0399932861328,128.16000366210938,0
2024-12-26,128.0399932861328,128.0399932861328,128.0399932861328,128.0399932861328,0
2024-12-27,128.0399932861328,128.50999450683594,128.0,128.0399932861328,0
2024-12-30,128.21176147460938,128.66000366210938,128.0,128.25,0
2024-12-31,128.1699981689453,128.6999969482422,128.0,128.1699981689453,0
2025-01-02,128.1699981689453,128.3699951171875,128.0,128.3699951171875,0
2025-01-03,128.25999450683594,129.0399932861328,127.82469940185547,128.25999450683594,0
2025-01-06,127.5873794555664,128.75,127.61583709716797,127.61583709716797,0
2025-01-07,128.5,128.75,127.91938018798828,128.5,0
2025-01-08,128.5,129.05999755859375,128.0,128.5,0
2025-01-09,129.0,128.60000610351562,127.84069061279297,128.5,0
2025-01-10,129.0,128.5,127.97802734375,128.5,0
2025-01-13,128.55262756347656,129.1999969482422,128.25,129.02000427246094,0
2025-01-14,129.0,128.85000610351562,127.35982513427734,128.5,0
2025-01-15,128.5,128.5,127.66866302490234,128.5,0
2025-01-16,129.0,128.64999389648438,128.18768310546875,128.5,0
2025-01-17,129.0,128.60000610351562,127.90381622314453,128.5,0
2025-01-20,128.03842163085938,128.6699981689453,128.21633911132812,128.49000549316406,0
2025-01-21,128.35000610351562,128.5,127.49933624267578,128.35000610351562,0
2025-01-22,129.0,128.6199951171875,128.10000610351562,128.5,0
2025-01-23,129.0,129.08999633789062,128.1999969482422,128.5,0
2025-01-24,129.0,129.0,127.90100860595703,128.5,0
2025-01-27,127.68550109863281,128.6300048828125,127.77635192871094,128.11000061035156,0
2025-01-28,129.0,128.5,128.10000610351562,128.25,0
2025-01-29,129.0,128.5,127.61223602294922,128.5,0
2025-01-30,128.5,129.0,127.48377227783203,128.5,0
2025-01-31,129.0,128.5,127.8402099609375,128.5,0
2025-02-03,129.56436157226562,130.02999877929688,128.0,130.02999877929688,0
2025-02-04,128.0,128.35000610351562,128.0,128.0,0
2025-02-05,128.0,128.25,127.17141723632812,128.14999389648438,0
2025-02-06,128.0,128.3000030517578,127.80642700195312,128.0,0
2025-02-07,128.0,128.3000030517578,127.38951873779297,128.0,0
2025-02-10,128.2376251220703,129.10000610351562,128.0,128.10000610351562,0
2025-02-11,128.0,128.30999755859375,128.0,128.0,0
2025-02-12,128.0,128.33999633789062,127.22235870361328,128.0,0
2025-02-13,128.0,128.30999755859375,127.75592803955078,128.0,0
2025-02-14,128.0,128.3800048828125,126.977294921875,128.0,0
2025-02-17,127.54203033447266,128.47999572753906,127.4588623046875,127.97000122070312,0
2025-02-18,128.14999389648438,128.88999938964844,127.87999725341797,128.14999389648438,0
2025-02-19,128.0,128.5,128.0,128.0,0
2025-02-20,128.5,129.0,128.10118103027344,128.5,0
2025-02-21,129.0,128.60000610351562,127.4183578491211,128.5,0
2025-02-24,128.16397094726562,128.60000610351562,127.52363586425781,128.60000610351562,0
2025-02-25,129.0,128.5399932861328,128.10000610351562,128.5,0
2025-02-26,129.0,128.5,127.60332489013672,128.5,0
