Datetime,Close,High,Low,Open,Volume
2025-08-06 00:00:00+00:00,1389.280029296875,1389.6099853515625,1385.93994140625,1387.5400390625,0
2025-08-06 01:00:00+00:00,1388.8900146484375,1389.97998046875,1388.47998046875,1389.280029296875,0
2025-08-06 02:00:00+00:00,1388.97998046875,1390.8399658203125,1387.97998046875,1388.780029296875,0
2025-08-06 03:00:00+00:00,1389.0899658203125,1389.52001953125,1388.280029296875,1388.97998046875,0
2025-08-06 04:00:00+00:00,1390.1800537109375,1390.31005859375,1388.5799560546875,1389.0899658203125,0
2025-08-06 05:00:00+00:00,1390.1099853515625,1391.280029296875,1389.780029296875,1390.3199462890625,0
2025-08-06 06:00:00+00:00,1389.8800048828125,1390.1300048828125,1388.31005859375,1390.1199951171875,0
2025-08-06 07:00:00+00:00,1389.7900390625,1391.489990234375,1389.27001953125,1389.72998046875,0
2025-08-06 08:00:00+00:00,1390.2099609375,1391.31005859375,1389.1199951171875,1389.8399658203125,0
2025-08-06 09:00:00+00:00,1389.8900146484375,1390.5,1388.8800048828125,1390.219970703125,0
2025-08-06 10:00:00+00:00,1387.9200439453125,1390.0,1387.449951171875,1389.8699951171875,0
2025-08-06 11:00:00+00:00,1387.8499755859375,1388.969970703125,1387.260009765625,1388.0699462890625,0
2025-08-06 12:00:00+00:00,1386.4200439453125,1388.469970703125,1386.3299560546875,1387.780029296875,0
2025-08-06 13:00:00+00:00,1386.68994140625,1387.2900390625,1385.93994140625,1386.4000244140625,0
2025-08-06 14:00:00+00:00,1387.2099609375,1388.3199462890625,1386.1800537109375,1386.5400390625,0
2025-08-06 15:00:00+00:00,1384.530029296875,1388.260009765625,1384.530029296875,1387.3699951171875,0
2025-08-06 16:00:00+00:00,1385.1400146484375,1386.1800537109375,1384.6099853515625,1386.1199951171875,0
2025-08-06 17:00:00+00:00,1385.1700439453125,1385.2099609375,1384.6099853515625,1385.1400146484375,0
2025-08-06 18:00:00+00:00,1383.9300537109375,1385.18994140625,1383.6199951171875,1385.1600341796875,0
2025-08-06 19:00:00+00:00,1384.1400146484375,1384.4300537109375,1383.7900390625,1383.9300537109375,0
2025-08-06 20:00:00+00:00,1384.47998046875,1384.550048828125,1383.949951171875,1384.1400146484375,0
2025-08-06 21:00:00+00:00,1385.27001953125,1385.2900390625,1384.469970703125,1384.469970703125,0
2025-08-06 22:00:00+00:00,1385.300048828125,1385.3599853515625,1385.25,1385.260009765625,0
2025-08-07 00:00:00+00:00,1387.1400146484375,1387.219970703125,1384.8800048828125,1385.300048828125,0
2025-08-07 01:00:00+00:00,1385.0799560546875,1387.97998046875,1383.280029296875,1387.1700439453125,0
2025-08-07 02:00:00+00:00,1384.0799560546875,1385.22998046875,1381.97998046875,1385.1800537109375,0
2025-08-07 03:00:00+00:00,1382.780029296875,1389.9000244140625,1382.1800537109375,1384.280029296875,0
2025-08-07 04:00:00+00:00,1382.8499755859375,1383.1800537109375,1382.0799560546875,1382.5799560546875,0
2025-08-07 05:00:00+00:00,1382.8800048828125,1383.5899658203125,1381.97998046875,1382.5799560546875,0
2025-08-07 06:00:00+00:00,1379.8299560546875,1383.0799560546875,1379.4599609375,1382.8900146484375,0
2025-08-07 07:00:00+00:00,1379.0799560546875,1381.2099609375,1378.489990234375,1379.780029296875,0
2025-08-07 08:00:00+00:00,1379.6500244140625,1380.0,1378.050048828125,1379.1800537109375,0
2025-08-07 09:00:00+00:00,1380.8499755859375,1381.02001953125,1379.31005859375,1379.6300048828125,0
2025-08-07 10:00:00+00:00,1381.9200439453125,1383.0699462890625,1379.780029296875,1380.3699951171875,0
2025-08-07 11:00:00+00:00,1383.3900146484375,1384.3599853515625,1379.780029296875,1379.780029296875,0
2025-08-07 12:00:00+00:00,1382.8900146484375,1383.8599853515625,1381.8800048828125,1383.510009765625,0
2025-08-07 13:00:00+00:00,1384.8800048828125,1385.0899658203125,1382.280029296875,1382.8900146484375,0
2025-08-07 14:00:00+00:00,1386.4300537109375,1387.219970703125,1382.280029296875,1384.8199462890625,0
2025-08-07 15:00:00+00:00,1386.1700439453125,1387.0899658203125,1385.5799560546875,1386.449951171875,0
2025-08-07 16:00:00+00:00,1385.72998046875,1386.739990234375,1385.5699462890625,1386.0799560546875,0
2025-08-07 17:00:00+00:00,1385.8499755859375,1386.47998046875,1385.5899658203125,1385.719970703125,0
2025-08-07 18:00:00+00:00,1386.510009765625,1387.0899658203125,1385.7099609375,1385.8399658203125,0
2025-08-07 19:00:00+00:00,1383.969970703125,1387.199951171875,1383.800048828125,1386.510009765625,0
2025-08-07 20:00:00+00:00,1383.5,1383.97998046875,1383.1500244140625,1383.97998046875,0
2025-08-07 21:00:00+00:00,1383.6300048828125,1383.6300048828125,1383.219970703125,1383.510009765625,0
2025-08-07 22:00:00+00:00,1385.8800048828125,1385.9000244140625,1383.31005859375,1383.6300048828125,0
2025-08-08 00:00:00+00:00,1382.8800048828125,1385.8800048828125,1378.97998046875,1385.8800048828125,0
2025-08-08 01:00:00+00:00,1386.5799560546875,1387.510009765625,1382.47998046875,1382.8800048828125,0
2025-08-08 02:00:00+00:00,1386.4300537109375,1387.56005859375,1385.47998046875,1386.47998046875,0
2025-08-08 03:00:00+00:00,1387.7900390625,1388.47998046875,1386.1800537109375,1386.449951171875,0
2025-08-08 04:00:00+00:00,1387.97998046875,1388.469970703125,1386.5799560546875,1387.8399658203125,0
2025-08-08 05:00:00+00:00,1389.699951171875,1389.780029296875,1387.4000244140625,1387.8800048828125,0
2025-08-08 06:00:00+00:00,1389.3800048828125,1390.050048828125,1387.97998046875,1389.719970703125,0
2025-08-08 07:00:00+00:00,1389.1600341796875,1389.27001953125,1386.9100341796875,1388.0799560546875,0
2025-08-08 08:00:00+00:00,1390.469970703125,1390.6800537109375,1388.1199951171875,1389.22998046875,0
2025-08-08 09:00:00+00:00,1390.68994140625,1391.6400146484375,1389.780029296875,1390.5,0
2025-08-08 10:00:00+00:00,1390.469970703125,1391.52001953125,1389.780029296875,1390.5899658203125,0
2025-08-08 11:00:00+00:00,1390.81005859375,1391.199951171875,1389.780029296875,1390.469970703125,0
2025-08-08 12:00:00+00:00,1390.489990234375,1391.02001953125,1389.3800048828125,1390.6600341796875,0
2025-08-08 13:00:00+00:00,1389.81005859375,1390.9300537109375,1389.280029296875,1390.489990234375,0
2025-08-08 14:00:00+00:00,1389.989990234375,1390.5899658203125,1388.8800048828125,1390.1099853515625,0
2025-08-08 15:00:00+00:00,1389.6600341796875,1390.469970703125,1389.1500244140625,1390.02001953125,0
2025-08-08 16:00:00+00:00,1389.6700439453125,1389.6700439453125,1389.6700439453125,1389.6700439453125,0
2025-08-11 00:00:00+00:00,1389.0899658203125,1390.280029296875,1387.8800048828125,1388.780029296875,0
2025-08-11 01:00:00+00:00,1387.280029296875,1390.0799560546875,1386.8800048828125,1388.699951171875,0
2025-08-11 02:00:00+00:00,1386.550048828125,1387.280029296875,1385.5799560546875,1387.0799560546875,0
2025-08-11 03:00:00+00:00,1387.0400390625,1387.0400390625,1385.0799560546875,1386.3800048828125,0
2025-08-11 04:00:00+00:00,1388.3900146484375,1388.6199951171875,1386.280029296875,1387.1099853515625,0
2025-08-11 05:00:00+00:00,1388.1600341796875,1388.6300048828125,1387.5799560546875,1388.3900146484375,0
2025-08-11 06:00:00+00:00,1388.3199462890625,1388.800048828125,1386.8800048828125,1388.1800537109375,0
2025-08-11 07:00:00+00:00,1389.300048828125,1389.8800048828125,1387.6800537109375,1387.97998046875,0
2025-08-11 08:00:00+00:00,1390.1700439453125,1390.4100341796875,1388.6700439453125,1389.22998046875,0
2025-08-11 09:00:00+00:00,1390.9100341796875,1391.6800537109375,1389.4599609375,1390.300048828125,0
2025-08-11 10:00:00+00:00,1390.4200439453125,1391.9599609375,1389.77001953125,1390.9100341796875,0
2025-08-11 11:00:00+00:00,1391.18994140625,1391.68994140625,1389.780029296875,1390.4300537109375,0
2025-08-11 12:00:00+00:00,1391.7900390625,1392.4599609375,1390.8800048828125,1391.18994140625,0
2025-08-11 13:00:00+00:00,1391.699951171875,1392.280029296875,1390.8800048828125,1391.68994140625,0
2025-08-11 14:00:00+00:00,1392.52001953125,1393.0899658203125,1390.8800048828125,1391.530029296875,0
2025-08-11 15:00:00+00:00,1392.699951171875,1394.31005859375,1390.8800048828125,1392.52001953125,0
2025-08-11 16:00:00+00:00,1390.760009765625,1392.760009765625,1390.6300048828125,1392.6800537109375,0
2025-08-11 17:00:00+00:00,1392.3599853515625,1392.550048828125,1390.31005859375,1390.31005859375,0
2025-08-11 18:00:00+00:00,1392.6099853515625,1392.7900390625,1391.219970703125,1392.3499755859375,0
2025-08-11 19:00:00+00:00,1391.300048828125,1393.02001953125,1391.239990234375,1392.6199951171875,0
2025-08-11 20:00:00+00:00,1390.5899658203125,1392.9599609375,1390.56005859375,1391.300048828125,0
2025-08-11 21:00:00+00:00,1390.6800537109375,1390.739990234375,1390.4100341796875,1390.5899658203125,0
2025-08-11 22:00:00+00:00,1390.6800537109375,1390.68994140625,1390.550048828125,1390.68994140625,0
2025-08-11 23:00:00+00:00,1390.6800537109375,1390.6800537109375,1390.6800537109375,1390.6800537109375,0
2025-08-12 00:00:00+00:00,1392.3800048828125,1392.8199462890625,1389.6800537109375,1390.6700439453125,0
2025-08-12 01:00:00+00:00,1389.530029296875,1392.5799560546875,1388.280029296875,1392.4000244140625,0
2025-08-12 02:00:00+00:00,1388.8800048828125,1390.1800537109375,1388.1800537109375,1389.530029296875,0
2025-08-12 03:00:00+00:00,1389.0799560546875,1389.4000244140625,1387.47998046875,1389.050048828125,0
2025-08-12 04:00:00+00:00,1388.510009765625,1389.8800048828125,1388.0799560546875,1389.280029296875,0
2025-08-12 05:00:00+00:00,1389.97998046875,1390.4100341796875,1388.1800537109375,1388.5,0
2025-08-12 06:00:00+00:00,1389.3399658203125,1390.2099609375,1388.780029296875,1390.0799560546875,0
2025-08-12 07:00:00+00:00,1388.969970703125,1389.4599609375,1388.219970703125,1389.3199462890625,0
2025-08-12 08:00:00+00:00,1389.1199951171875,1389.9599609375,1387.780029296875,1388.9200439453125,0
2025-08-12 09:00:00+00:00,1389.6300048828125,1390.47998046875,1387.8800048828125,1389.1300048828125,0
2025-08-12 10:00:00+00:00,1389.8599853515625,1390.5,1387.780029296875,1389.6300048828125,0
2025-08-12 11:00:00+00:00,1390.06005859375,1391.0899658203125,1389.699951171875,1389.8699951171875,0
2025-08-12 12:00:00+00:00,1387.52001953125,1390.93994140625,1385.06005859375,1389.949951171875,0
2025-08-12 13:00:00+00:00,1387.25,1389.510009765625,1386.6300048828125,1387.550048828125,0
2025-08-12 14:00:00+00:00,1387.010009765625,1387.9200439453125,1386.6500244140625,1387.260009765625,0
2025-08-12 15:00:00+00:00,1385.43994140625,1387.3699951171875,1383.25,1387.0,0
2025-08-12 16:00:00+00:00,1383.4000244140625,1386.2099609375,1383.0999755859375,1385.3699951171875,0
2025-08-12 17:00:00+00:00,1383.7900390625,1384.4599609375,1383.0,1383.8699951171875,0
2025-08-12 18:00:00+00:00,1384.530029296875,1384.8299560546875,1383.6600341796875,1383.81005859375,0
2025-08-12 19:00:00+00:00,1383.7099609375,1384.6400146484375,1383.5799560546875,1384.52001953125,0
2025-08-12 20:00:00+00:00,1383.97998046875,1384.3399658203125,1383.550048828125,1383.760009765625,0
2025-08-12 21:00:00+00:00,1382.8299560546875,1384.0999755859375,1382.8299560546875,1384.0,0
2025-08-12 22:00:00+00:00,1384.02001953125,1384.1199951171875,1382.8800048828125,1382.8800048828125,0
2025-08-12 23:00:00+00:00,1384.02001953125,1384.02001953125,1384.02001953125,1384.02001953125,0
2025-08-13 00:00:00+00:00,1384.0799560546875,1385.280029296875,1382.8800048828125,1384.010009765625,0
2025-08-13 01:00:00+00:00,1385.2099609375,1385.5799560546875,1382.780029296875,1383.97998046875,0
2025-08-13 02:00:00+00:00,1382.97998046875,1386.4100341796875,1382.0799560546875,1385.219970703125,0
2025-08-13 03:00:00+00:00,1383.6099853515625,1383.97998046875,1382.1800537109375,1382.97998046875,0
2025-08-13 04:00:00+00:00,1383.469970703125,1384.18994140625,1383.0799560546875,1383.6099853515625,0
2025-08-13 05:00:00+00:00,1382.97998046875,1383.5799560546875,1382.47998046875,1383.469970703125,0
2025-08-13 06:00:00+00:00,1379.6300048828125,1383.18994140625,1378.9599609375,1383.0799560546875,0
2025-08-13 07:00:00+00:00,1378.8900146484375,1380.1300048828125,1377.3699951171875,1379.75,0
2025-08-13 08:00:00+00:00,1376.510009765625,1379.6600341796875,1376.1400146484375,1378.9000244140625,0
2025-08-13 09:00:00+00:00,1376.3800048828125,1377.4300537109375,1374.780029296875,1376.43994140625,0
2025-08-13 10:00:00+00:00,1377.68994140625,1378.300048828125,1374.8800048828125,1376.280029296875,0
2025-08-13 11:00:00+00:00,1378.0899658203125,1379.6500244140625,1376.8800048828125,1377.6700439453125,0
2025-08-13 12:00:00+00:00,1379.4599609375,1379.780029296875,1377.280029296875,1378.0799560546875,0
2025-08-13 13:00:00+00:00,1377.449951171875,1380.0400390625,1377.280029296875,1379.780029296875,0
2025-08-13 14:00:00+00:00,1378.010009765625,1378.4300537109375,1376.56005859375,1377.4100341796875,0
2025-08-13 15:00:00+00:00,1379.31005859375,1379.31005859375,1376.8800048828125,1377.9100341796875,0
2025-08-13 16:00:00+00:00,1379.1800537109375,1379.5899658203125,1376.8800048828125,1378.8900146484375,0
2025-08-13 17:00:00+00:00,1379.280029296875,1379.699951171875,1378.7900390625,1379.1800537109375,0
2025-08-13 18:00:00+00:00,1379.530029296875,1379.72998046875,1379.239990234375,1379.2900390625,0
2025-08-13 19:00:00+00:00,1379.7099609375,1379.8800048828125,1379.27001953125,1379.550048828125,0
2025-08-13 20:00:00+00:00,1379.5999755859375,1379.8800048828125,1379.4300537109375,1379.6600341796875,0
2025-08-13 21:00:00+00:00,1379.68994140625,1379.72998046875,1379.56005859375,1379.6199951171875,0
2025-08-13 22:00:00+00:00,1379.68994140625,1380.760009765625,1379.56005859375,1379.699951171875,0
2025-08-14 00:00:00+00:00,1379.260009765625,1380.239990234375,1377.780029296875,1379.699951171875,0
2025-08-14 01:00:00+00:00,1381.3800048828125,1381.8800048828125,1378.6800537109375,1379.1700439453125,0
2025-08-14 02:00:00+00:00,1383.47998046875,1384.5999755859375,1381.1800537109375,1381.31005859375,0
2025-08-14 03:00:00+00:00,1383.510009765625,1384.949951171875,1378.5,1383.5999755859375,0
2025-08-14 04:00:00+00:00,1383.030029296875,1383.699951171875,1382.5799560546875,1383.510009765625,0
2025-08-14 05:00:00+00:00,1384.0699462890625,1384.780029296875,1382.8800048828125,1383.050048828125,0
2025-08-14 06:00:00+00:00,1383.6199951171875,1384.4599609375,1381.1800537109375,1384.0799560546875,0
2025-08-14 07:00:00+00:00,1385.489990234375,1385.949951171875,1382.5699462890625,1383.6400146484375,0
2025-08-14 08:00:00+00:00,1386.1300048828125,1387.1400146484375,1384.739990234375,1385.8499755859375,0
2025-08-14 09:00:00+00:00,1386.81005859375,1386.81005859375,1385.1600341796875,1386.530029296875,0
2025-08-14 10:00:00+00:00,1386.31005859375,1386.8599853515625,1385.6700439453125,1386.8299560546875,0
2025-08-14 11:00:00+00:00,1386.0799560546875,1386.5999755859375,1385.3499755859375,1386.3299560546875,0
2025-08-14 12:00:00+00:00,1388.2900390625,1391.699951171875,1385.739990234375,1386.1800537109375,0
2025-08-14 13:00:00+00:00,1389.6800537109375,1389.77001953125,1387.75,1388.5799560546875,0
2025-08-14 14:00:00+00:00,1389.8599853515625,1390.3599853515625,1389.219970703125,1389.699951171875,0
2025-08-14 15:00:00+00:00,1390.3599853515625,1390.800048828125,1387.780029296875,1389.8699951171875,0
2025-08-14 16:00:00+00:00,1390.0,1390.9300537109375,1387.3800048828125,1390.5699462890625,0
2025-08-14 17:00:00+00:00,1389.8399658203125,1390.239990234375,1389.3900146484375,1389.8599853515625,0
2025-08-14 18:00:00+00:00,1390.02001953125,1390.18994140625,1389.739990234375,1389.8499755859375,0
2025-08-14 19:00:00+00:00,1389.93994140625,1390.1800537109375,1389.6199951171875,1390.02001953125,0
2025-08-14 20:00:00+00:00,1388.6199951171875,1390.010009765625,1388.510009765625,1389.9100341796875,0
2025-08-14 21:00:00+00:00,1388.6099853515625,1388.6800537109375,1388.5999755859375,1388.6199951171875,0
2025-08-14 22:00:00+00:00,1388.5400390625,1388.6300048828125,1388.530029296875,1388.6199951171875,0
2025-08-15 00:00:00+00:00,1391.1400146484375,1391.300048828125,1387.510009765625,1388.5400390625,0
2025-08-15 01:00:00+00:00,1389.469970703125,1391.219970703125,1388.449951171875,1391.1700439453125,0
2025-08-15 02:00:00+00:00,1389.68994140625,1391.3800048828125,1388.6400146484375,1389.47998046875,0
2025-08-15 03:00:00+00:00,1387.72998046875,1389.68994140625,1387.6400146484375,1389.6700439453125,0
2025-08-15 04:00:00+00:00,1388.5999755859375,1389.3699951171875,1387.7099609375,1387.72998046875,0
2025-08-15 05:00:00+00:00,1388.1600341796875,1388.9300537109375,1388.1199951171875,1388.6199951171875,0
2025-08-15 06:00:00+00:00,1388.9100341796875,1390.1800537109375,1387.8499755859375,1388.2099609375,0
2025-08-15 07:00:00+00:00,1387.3900146484375,1389.0699462890625,1387.3699951171875,1388.8900146484375,0
2025-08-15 08:00:00+00:00,1387.5,1387.5999755859375,1387.3900146484375,1387.3900146484375,0
2025-08-15 09:00:00+00:00,1388.449951171875,1388.5999755859375,1387.2099609375,1387.47998046875,0
2025-08-15 10:00:00+00:00,1388.3599853515625,1388.8599853515625,1388.0999755859375,1388.469970703125,0
2025-08-15 11:00:00+00:00,1388.6400146484375,1388.8599853515625,1387.6400146484375,1388.3900146484375,0
2025-08-15 12:00:00+00:00,1387.2900390625,1390.0699462890625,1386.530029296875,1388.6300048828125,0
2025-08-15 13:00:00+00:00,1386.760009765625,1387.3900146484375,1386.530029296875,1387.3299560546875,0
2025-08-15 14:00:00+00:00,1386.5,1387.06005859375,1386.3399658203125,1386.760009765625,0
2025-08-15 15:00:00+00:00,1387.75,1387.8199462890625,1386.3299560546875,1386.4100341796875,0
2025-08-15 16:00:00+00:00,1388.5400390625,1388.5699462890625,1387.719970703125,1387.760009765625,0
2025-08-15 17:00:00+00:00,1388.56005859375,1388.9000244140625,1388.4200439453125,1388.5699462890625,0
2025-08-15 18:00:00+00:00,1388.510009765625,1388.8599853515625,1388.510009765625,1388.5799560546875,0
2025-08-15 19:00:00+00:00,1388.5400390625,1388.699951171875,1387.97998046875,1388.4100341796875,0
2025-08-15 20:00:00+00:00,1388.6500244140625,1388.760009765625,1388.0799560546875,1388.530029296875,0
2025-08-17 23:00:00+00:00,1388.8399658203125,1388.8399658203125,1388.8399658203125,1388.8399658203125,0
2025-08-18 00:00:00+00:00,1387.47998046875,1389.4200439453125,1385.97998046875,1387.9100341796875,0
2025-08-18 01:00:00+00:00,1384.780029296875,1387.760009765625,1384.280029296875,1387.3800048828125,0
2025-08-18 02:00:00+00:00,1383.6800537109375,1385.239990234375,1383.280029296875,1384.7900390625,0
2025-08-18 03:00:00+00:00,1383.6600341796875,1383.93994140625,1382.47998046875,1383.47998046875,0
2025-08-18 04:00:00+00:00,1383.969970703125,1384.47998046875,1383.1800537109375,1383.5999755859375,0
2025-08-18 05:00:00+00:00,1384.47998046875,1384.8800048828125,1382.6800537109375,1383.97998046875,0
2025-08-18 06:00:00+00:00,1385.010009765625,1385.3699951171875,1383.97998046875,1384.5400390625,0
2025-08-18 07:00:00+00:00,1385.0699462890625,1385.2900390625,1383.5799560546875,1385.02001953125,0
2025-08-18 08:00:00+00:00,1385.6500244140625,1386.47998046875,1384.300048828125,1385.0699462890625,0
2025-08-18 09:00:00+00:00,1385.4599609375,1385.989990234375,1384.780029296875,1385.6500244140625,0
2025-08-18 10:00:00+00:00,1385.5899658203125,1387.739990234375,1384.780029296875,1384.780029296875,0
2025-08-18 11:00:00+00:00,1386.239990234375,1386.280029296875,1384.8800048828125,1385.6099853515625,0
2025-08-18 12:00:00+00:00,1386.6300048828125,1387.5,1384.8800048828125,1386.25,0
2025-08-18 13:00:00+00:00,1386.6700439453125,1386.9200439453125,1384.780029296875,1386.6300048828125,0
2025-08-18 14:00:00+00:00,1387.0899658203125,1387.6099853515625,1385.780029296875,1386.6400146484375,0
2025-08-18 15:00:00+00:00,1387.3699951171875,1387.6700439453125,1386.3800048828125,1387.25,0
2025-08-18 16:00:00+00:00,1387.719970703125,1388.0899658203125,1386.780029296875,1387.3399658203125,0
2025-08-18 17:00:00+00:00,1387.9200439453125,1388.0699462890625,1387.6099853515625,1387.949951171875,0
2025-08-18 18:00:00+00:00,1388.3900146484375,1388.469970703125,1387.75,1387.9300537109375,0
2025-08-18 19:00:00+00:00,1387.93994140625,1388.3399658203125,1387.550048828125,1388.3399658203125,0
2025-08-18 20:00:00+00:00,1388.7099609375,1389.1300048828125,1387.550048828125,1387.9599609375,0
2025-08-18 21:00:00+00:00,1387.760009765625,1388.77001953125,1387.5899658203125,1388.739990234375,0
2025-08-18 22:00:00+00:00,1387.800048828125,1387.9300537109375,1387.5,1387.760009765625,0
