Datetime,Close,High,Low,Open,Volume
2025-08-05 23:00:00+00:00,10.255319595336914,10.263819694519043,10.247400283813477,10.257360458374023,0
2025-08-06 00:00:00+00:00,10.254659652709961,10.259079933166504,10.246500015258789,10.255260467529297,0
2025-08-06 01:00:00+00:00,10.256719589233398,10.265159606933594,10.254420280456543,10.254599571228027,0
2025-08-06 02:00:00+00:00,10.251819610595703,10.259960174560547,10.24779987335205,10.256699562072754,0
2025-08-06 03:00:00+00:00,10.240730285644531,10.25177001953125,10.237449645996094,10.25175952911377,0
2025-08-06 04:00:00+00:00,10.24096965789795,10.245070457458496,10.236410140991211,10.24077033996582,0
2025-08-06 05:00:00+00:00,10.247139930725098,10.252599716186523,10.240500450134277,10.240790367126465,0
2025-08-06 06:00:00+00:00,10.24176025390625,10.24917984008789,10.233699798583984,10.246520042419434,0
2025-08-06 07:00:00+00:00,10.228520393371582,10.244319915771484,10.224390029907227,10.241849899291992,0
2025-08-06 08:00:00+00:00,10.238789558410645,10.243359565734863,10.222979545593262,10.228139877319336,0
2025-08-06 09:00:00+00:00,10.225879669189453,10.2398099899292,10.22173023223877,10.239029884338379,0
2025-08-06 10:00:00+00:00,10.20930004119873,10.228300094604492,10.206700325012207,10.226019859313965,0
2025-08-06 11:00:00+00:00,10.210220336914062,10.220499992370605,10.196260452270508,10.209349632263184,0
2025-08-06 12:00:00+00:00,10.1950101852417,10.220589637756348,10.190010070800781,10.210450172424316,0
2025-08-06 13:00:00+00:00,10.180569648742676,10.195599555969238,10.180060386657715,10.19497013092041,0
2025-08-06 14:00:00+00:00,10.199549674987793,10.206069946289062,10.17963981628418,10.180500030517578,0
2025-08-06 15:00:00+00:00,10.188480377197266,10.2050199508667,10.18295955657959,10.199040412902832,0
2025-08-06 16:00:00+00:00,10.194549560546875,10.20143985748291,10.187479972839355,10.188260078430176,0
2025-08-06 17:00:00+00:00,10.1908597946167,10.195199966430664,10.182049751281738,10.194490432739258,0
2025-08-06 18:00:00+00:00,10.188150405883789,10.191690444946289,10.180760383605957,10.190970420837402,0
2025-08-06 19:00:00+00:00,10.193619728088379,10.196880340576172,10.187199592590332,10.187959671020508,0
2025-08-06 20:00:00+00:00,10.181309700012207,10.19618034362793,10.175219535827637,10.192830085754395,0
2025-08-06 21:00:00+00:00,10.181380271911621,10.187609672546387,10.167160034179688,10.1673002243042,0
2025-08-06 22:00:00+00:00,10.177459716796875,10.181730270385742,10.162619590759277,10.181389808654785,0
2025-08-06 23:00:00+00:00,10.177169799804688,10.187549591064453,10.171669960021973,10.173330307006836,0
2025-08-07 00:00:00+00:00,10.186019897460938,10.193829536437988,10.175840377807617,10.17864990234375,0
2025-08-07 01:00:00+00:00,10.174839973449707,10.189279556274414,10.168390274047852,10.186969757080078,0
2025-08-07 02:00:00+00:00,10.17494010925293,10.178059577941895,10.165120124816895,10.174839973449707,0
2025-08-07 03:00:00+00:00,10.165940284729004,10.184220314025879,10.16528034210205,10.175069808959961,0
2025-08-07 04:00:00+00:00,10.15785026550293,10.16825008392334,10.150190353393555,10.165929794311523,0
2025-08-07 05:00:00+00:00,10.162349700927734,10.166099548339844,10.157099723815918,10.157990455627441,0
2025-08-07 06:00:00+00:00,10.160889625549316,10.169469833374023,10.152259826660156,10.16215991973877,0
