Date,Close,High,Low,Open,Volume
2024-09-05,1.1819771528244019,1.1855363845825195,1.1779118776321411,1.1819771528244019,0
2024-09-06,1.1851009130477905,1.1928192377090454,1.180052399635315,1.1851009130477905,0
2024-09-09,1.1849182844161987,1.1853959560394287,1.1773293018341064,1.1849182844161987,0
2024-09-10,1.1772323846817017,1.1824523210525513,1.1766921281814575,1.1772323846817017,0
2024-09-11,1.181167483329773,1.1875073909759521,1.1745359897613525,1.181167483329773,0
2024-09-12,1.1728830337524414,1.1742602586746216,1.1697274446487427,1.1728830337524414,0
2024-09-13,1.1766366958618164,1.184413194656372,1.1764568090438843,1.1766366958618164,0
2024-09-16,1.1796625852584839,1.1856770515441895,1.1791341304779053,1.1796625852584839,0
2024-09-17,1.1840205192565918,1.186521053314209,1.179746150970459,1.1840205192565918,0
2024-09-18,1.1815721988677979,1.1872254610061646,1.181544303894043,1.1815721988677979,0
2024-09-19,1.1802195310592651,1.183712124824524,1.1744533777236938,1.1802195310592651,0
2024-09-20,1.179551362991333,1.1831519603729248,1.1741912364959717,1.179551362991333,0
2024-09-23,1.1752262115478516,1.1802195310592651,1.1740672588348389,1.1752262115478516,0
2024-09-24,1.1801916360855103,1.183712124824524,1.1779255867004395,1.1801916360855103,0
2024-09-25,1.1883400678634644,1.1886366605758667,1.1769413948059082,1.1883400678634644,0
2024-09-26,1.1756821870803833,1.1820330619812012,1.1746878623962402,1.1756821870803833,0
2024-09-27,1.1816978454589844,1.18948495388031,1.1774818897247314,1.1816978454589844,0
2024-09-30,1.1897679567337036,1.18990957736969,1.1825222969055176,1.1889193058013916,0
2024-10-01,1.1829979419708252,1.1859160661697388,1.1789950132369995,1.1829979419708252,0
2024-10-02,1.1815582513809204,1.183712124824524,1.1754472255706787,1.1815582513809204,0
2024-10-03,1.1765950918197632,1.1775789260864258,1.1707545518875122,1.1765950918197632,0
2024-10-04,1.1739706993103027,1.1766090393066406,1.1620069742202759,1.1739706993103027,0
2024-10-07,1.164564609527588,1.1717147827148438,1.1645103693008423,1.164564609527588,0
2024-10-08,1.1701655387878418,1.1724703311920166,1.1650123596191406,1.1701655387878418,0
2024-10-09,1.1663167476654053,1.1676785945892334,1.1630340814590454,1.1663167476654053,0
2024-10-10,1.1621556282043457,1.1684973239898682,1.1612108945846558,1.1621556282043457,0
