Datetime,Close,High,Low,Open,Volume
2025-08-05 23:00:00+00:00,1.3299287557601929,1.3301409482955933,1.3295927047729492,1.329681158065796,0
2025-08-06 00:00:00+00:00,1.3301587104797363,1.3305834531784058,1.3298933506011963,1.3298933506011963,0
2025-08-06 01:00:00+00:00,1.3298933506011963,1.3301055431365967,1.3295750617980957,1.3300524950027466,0
2025-08-06 02:00:00+00:00,1.3300879001617432,1.3304418325424194,1.3296988010406494,1.329787254333496,0
2025-08-06 03:00:00+00:00,1.3309907913208008,1.3310438394546509,1.3301409482955933,1.330300211906433,0
2025-08-06 04:00:00+00:00,1.331221103668213,1.3314515352249146,1.330866813659668,1.3309907913208008,0
2025-08-06 05:00:00+00:00,1.330654263496399,1.3312033414840698,1.3302825689315796,1.331079363822937,0
2025-08-06 06:00:00+00:00,1.330247163772583,1.3309199810028076,1.3301587104797363,1.3304948806762695,0
2025-08-06 07:00:00+00:00,1.3303357362747192,1.3303357362747192,1.329115629196167,1.3301409482955933,0
2025-08-06 08:00:00+00:00,1.3284269571304321,1.3301587104797363,1.328356385231018,1.3301409482955933,0
2025-08-06 09:00:00+00:00,1.3299463987350464,1.3301409482955933,1.3284269571304321,1.3284269571304321,0
2025-08-06 10:00:00+00:00,1.3318594694137573,1.3322675228118896,1.3296457529067993,1.3296457529067993,0
2025-08-06 11:00:00+00:00,1.3318594694137573,1.333031177520752,1.3312742710113525,1.3315224647521973,0
2025-08-06 12:00:00+00:00,1.3317530155181885,1.3319659233093262,1.3308844566345215,1.3318417072296143,0
2025-08-06 13:00:00+00:00,1.3325159549713135,1.332924485206604,1.3315402269363403,1.332196593284607,0
2025-08-06 14:00:00+00:00,1.3330844640731812,1.3332266807556152,1.331416130065918,1.3322319984436035,0
2025-08-06 15:00:00+00:00,1.3358803987503052,1.3358803987503052,1.3329601287841797,1.3329601287841797,0
2025-08-06 16:00:00+00:00,1.3347570896148682,1.3362730741500854,1.3344186544418335,1.3357912302017212,0
2025-08-06 17:00:00+00:00,1.3355414867401123,1.33604097366333,1.3348817825317383,1.334899663925171,0
2025-08-06 18:00:00+00:00,1.3364337682724,1.336844801902771,1.335594892501831,1.335594892501831,0
2025-08-06 19:00:00+00:00,1.3357198238372803,1.336594581604004,1.3356484174728394,1.3363444805145264,0
2025-08-06 20:00:00+00:00,1.3356484174728394,1.33604097366333,1.335416555404663,1.3358268737792969,0
2025-08-06 21:00:00+00:00,1.3356484174728394,1.3358982801437378,1.3352917432785034,1.335666298866272,0
2025-08-06 22:00:00+00:00,1.3358982801437378,1.3360767364501953,1.3357375860214233,1.3360588550567627,0
2025-08-06 23:00:00+00:00,1.3357912302017212,1.3360588550567627,1.3357375860214233,1.3357733488082886,0
2025-08-07 00:00:00+00:00,1.3348283767700195,1.335666298866272,1.3347749710083008,1.335666298866272,0
2025-08-07 01:00:00+00:00,1.335594892501831,1.3359339237213135,1.3347214460372925,1.3347570896148682,0
2025-08-07 02:00:00+00:00,1.3352917432785034,1.3360588550567627,1.3350600004196167,1.3357198238372803,0
2025-08-07 03:00:00+00:00,1.3361302614212036,1.3361302614212036,1.334935188293457,1.3352738618850708,0
2025-08-07 04:00:00+00:00,1.3368090391159058,1.3369520902633667,1.3358982801437378,1.3358982801437378,0
2025-08-07 05:00:00+00:00,1.3370771408081055,1.337095022201538,1.3364337682724,1.337005615234375,0
2025-08-07 06:00:00+00:00,1.3374168872833252,1.3377389907836914,1.3366659879684448,1.3371129035949707,0
2025-08-07 07:00:00+00:00,1.3375064134597778,1.3379716873168945,1.3369340896606445,1.3374348878860474,0
2025-08-07 08:00:00+00:00,1.3370592594146729,1.3379895687103271,1.3364516496658325,1.337595820426941,0
2025-08-07 09:00:00+00:00,1.3370234966278076,1.3372917175292969,1.3366303443908691,1.337148666381836,0
2025-08-07 10:00:00+00:00,1.3379895687103271,1.3379895687103271,1.336594581604004,1.3367732763290405,0
2025-08-07 11:00:00+00:00,1.3413456678390503,1.3429489135742188,1.3397642374038696,1.3406083583831787,0
2025-08-07 12:00:00+00:00,1.342227816581726,1.3436164855957031,1.3413456678390503,1.3413456678390503,0
2025-08-07 13:00:00+00:00,1.342480182647705,1.3430570363998413,1.341687560081482,1.3422999382019043,0
2025-08-07 14:00:00+00:00,1.3404107093811035,1.3425521850585938,1.3397282361984253,1.3425341844558716,0
2025-08-07 15:00:00+00:00,1.3431833982467651,1.3433457612991333,1.3392258882522583,1.3402849435806274,0
2025-08-07 16:00:00+00:00,1.3430390357971191,1.3433277606964111,1.3424980640411377,1.343273639678955,0
2025-08-07 17:00:00+00:00,1.342065691947937,1.343273639678955,1.3419936895370483,1.3429489135742188,0
2025-08-07 18:00:00+00:00,1.3410578966140747,1.3424620628356934,1.3404645919799805,1.3421558141708374,0
2025-08-07 19:00:00+00:00,1.3443208932876587,1.3443931341171265,1.3408061265945435,1.3409678936004639,0
2025-08-07 20:00:00+00:00,1.3445558547973633,1.3448994159698486,1.344212532043457,1.3444474935531616,0
2025-08-07 21:00:00+00:00,1.3442305326461792,1.3448090553283691,1.3430570363998413,1.3430570363998413,0
2025-08-07 22:00:00+00:00,1.344881296157837,1.3450080156326294,1.3440499305725098,1.3441402912139893,0
2025-08-07 23:00:00+00:00,1.3451164960861206,1.3452974557876587,1.3447729349136353,1.3448632955551147,0
2025-08-08 00:00:00+00:00,1.3447909355163574,1.3452250957489014,1.34442937374115,1.3452250957489014,0
2025-08-08 01:00:00+00:00,1.343833088874817,1.3450803756713867,1.3434901237487793,1.344881296157837,0
2025-08-08 02:00:00+00:00,1.344266653060913,1.3445197343826294,1.3437970876693726,1.3437970876693726,0
2025-08-08 03:00:00+00:00,1.3438512086868286,1.3443390130996704,1.343706727027893,1.3443390130996704,0
2025-08-08 04:00:00+00:00,1.3436344861984253,1.3440680503845215,1.343562364578247,1.3440680503845215,0
2025-08-08 05:00:00+00:00,1.3426603078842163,1.343706727027893,1.3426603078842163,1.3435983657836914,0
2025-08-08 06:00:00+00:00,1.343021035194397,1.3432193994522095,1.3425521850585938,1.3427324295043945,0
2025-08-08 07:00:00+00:00,1.3442847728729248,1.3448452949523926,1.3429667949676514,1.3429667949676514,0
2025-08-08 08:00:00+00:00,1.3434540033340454,1.3450803756713867,1.3429489135742188,1.3443390130996704,0
2025-08-08 09:00:00+00:00,1.3448632955551147,1.345279335975647,1.3434901237487793,1.3436164855957031,0
2025-08-08 10:00:00+00:00,1.3441944122314453,1.3448452949523926,1.3433277606964111,1.3445197343826294,0
2025-08-08 11:00:00+00:00,1.3440680503845215,1.345152735710144,1.3438692092895508,1.3443028926849365,0
2025-08-08 12:00:00+00:00,1.3423539400100708,1.3441040515899658,1.3419036865234375,1.3441040515899658,0
2025-08-08 13:00:00+00:00,1.3430029153823853,1.344212532043457,1.3425521850585938,1.3425521850585938,0
